,job_title,company_name,inferred_city,inferred_state,inferred_country,post_date,salary_offered
3949,Data Scientist,CYBERCODERS,Hollywood,California,United states,7/10/2019,
3950,Data Scientist,TELLUS SOLUTIONS,Santa clara,California,United states,7/9/2019,
3951,Data Scientist,CYBERCODERS,New york,New york,United states,7/10/2019,
3952,Data Scientist,CIVIS ANALYTICS,Washington,District of columbia,United states,7/9/2019,
3953,Data Scientist,CHRISTUS HEALTH,Irving,Texas,United states,7/11/2019,
3954,Data Scientist,MATRIX RESOURCES,Broomfield,Colorado,United states,7/9/2019,
3955,Data Scientist,INTUIT,Mountain view,California,United states,7/3/2019,
3956,Data Scientist,HONEYWELL,Pittsburgh,Pennsylvania,United states,7/10/2019,
3957,Data Scientist,CYBERCODERS,San francisco,California,United states,7/10/2019,
3958,Data Scientist,ADAM KAY GROUP,Saint joseph,Michigan,United states,7/11/2019,
3959,Data Scientist,SAN JOSE STATE UNIVERSITY,San jose,California,United states,7/9/2019,
3960,Data Scientist,CYBERCODERS,Santa cruz,California,United states,7/10/2019,
3961,Data Scientist,VRBO,Austin,Texas,United states,7/11/2019,
3962,Data Scientist,THERMO FISHER SCIENTIFIC INC,Santa clara,California,United states,7/10/2019,
3963,Data Scientist,CYBERCODERS,Woodbridge,New jersey,United states,7/10/2019,
3964,Data Scientist,105 ICF RESOURCES,Fairfax,Virginia,United states,7/11/2019,
3965,Data Scientist,THE JUDGE GROUP,Cave springs,Arkansas,United states,7/10/2019,
3966,Data Scientist,ATTUNE,New york,New york,United states,7/11/2019,
3967,Data Scientist,SOCIAL SCIENCE RESEARCH SOLUTIONS (SSRS),,Pennsylvania,United states,7/11/2019,
3968,Data Scientist,PACIFIC NORTHWEST NATIONAL LABORATORY,Richland,Washington,United states,6/30/2019,
3969,Data Scientist,WORKDAY,Beaverton,Oregon,United states,7/10/2019,
3970,Data Scientist,SPARTA SYSTEMS,Helmetta,New jersey,United states,6/28/2019,
3971,Data Scientist,FRACTAL ANALYTICS PRIVATE LIMITED - INDIA,New york,New york,United states,7/11/2019,
3972,Data Scientist,CYBERCODERS,San francisco,California,United states,7/11/2019,
3973,Data Scientist,BRAINWORKS,Seattle,Washington,United states,6/28/2019,
3974,Data Scientist,CYBERCODERS,Boston,Massachusetts,United states,7/9/2019,
3975,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM WEBMD,New york,New york,United states,7/9/2019,
3976,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM SYSTEMS PLUS SYSTEMS PLUS,Tampa,Florida,United states,7/10/2019,
3977,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM NEUROSOPH,Boston,Massachusetts,United states,7/10/2019,
3978,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM SAFRAN AEROSPACE COMPOSITES SAFRAN AEROSPACE COMPOSITES,Rochester,New hampshire,United states,7/10/2019,
3979,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM WORKIVA INC.,Ames,Iowa,United states,7/10/2019,
3980,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM GERBER LIFE INSURANCE COMPANY GERBER LIFE INSURANCE COMPANY,White plains,New york,United states,7/9/2019,
3981,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM CATALINA MARKETING CATALINA MARKETING,Chicago,Illinois,United states,7/8/2019,
3982,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM ATHENAHEALTH ATHENAHEALTH,Watertown,Massachusetts,United states,7/8/2019,
3983,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM DEUTSCHE BANK DEUTSCHE BANK,Jacksonville,Florida,United states,7/11/2019,
3984,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM VSP,Rancho cordova,California,United states,7/7/2019,
3985,Data Scientist,MCDONALD'S CORPORATE,Chicago,Illinois,United states,7/10/2019,
3986,Data Scientist,JP MORGAN CHASE,Wilmington,Delaware,United states,7/9/2019,
3987,Data Scientist,MARTIN LUTHER KING,Los angeles,California,United states,7/9/2019,
3988,Data Scientist,INTEL,Hillsboro,Oregon,United states,7/10/2019,
3989,Data Scientist,CVENT,Atlanta,Georgia,United states,7/10/2019,
3990,Data Scientist,EBAY INC.,San jose,California,United states,7/10/2019,
3991,Data Scientist,AMAZON WEB SERVICES,Pittsburgh,Pennsylvania,United states,7/8/2019,
3992,Data Scientist,KPMG,Dallas,Texas,United states,7/11/2019,
3993,Data Scientist,ELUTIONS,Tampa,Florida,United states,7/9/2019,
3994,Data Scientist,VERTAFORE,Denver,Colorado,United states,7/10/2019,
3995,Data Scientist,KOGNETICS,Gahanna,Ohio,United states,7/10/2019,
3996,Data Scientist,ATLASSIAN,Mountain view,California,United states,7/10/2019,
3997,Data Scientist,NOVARTIS,San diego,California,United states,7/10/2019,
3998,Data Scientist,SYSCO,West,Texas,United states,7/9/2019,
3999,Data Scientist,GEORGIA-PACIFIC,Atlanta,Georgia,United states,7/11/2019,
4000,Data Scientist,KPMG,New york,New york,United states,7/10/2019,
4001,Data Scientist,KPMG,Seattle,Washington,United states,7/11/2019,
4002,Data Scientist,DATASTRONG,Washington,District of columbia,United states,7/9/2019,
4003,Data Scientist,KPMG,Austin,Texas,United states,7/11/2019,
4004,Data Scientist,NIELSEN,Chicago,Illinois,United states,7/10/2019,
4005,Data Scientist,BANK OF AMERICA,Addison,Texas,United states,7/9/2019,
4006,Data Scientist,ATRIUM HEALTH,Charlotte,North carolina,United states,7/8/2019,
4007,Data Scientist,GENERAL DYNAMICS INFORMATION TECHNOLOGY,Reston,Virginia,United states,7/8/2019,
4008,Data Scientist,PACIFIC GAS AND ELECTRIC COMPANY,San francisco,California,United states,7/10/2019,
4009,Data Scientist,KPMG,Dallas,Texas,United states,7/11/2019,
4010,Data Scientist,EXCELLA CONSULTING,Washington,District of columbia,United states,7/11/2019,
4011,Data Scientist,FABFITFUN,Los angeles,California,United states,7/10/2019,
4012,Data Scientist,EDWARD JONES,,Missouri,United states,7/10/2019,
4013,Data Scientist,DCS CORP,Dayton,Ohio,United states,7/8/2019,
4014,Data Scientist,DRIVEN BRANDS,Charlotte,North carolina,United states,7/9/2019,
4015,Data Scientist,CELONIS,New york,New york,United states,7/6/2019,
4016,Data Scientist,NOVO NORDISK,Seattle,Washington,United states,7/8/2019,
4017,Data Scientist,UNIVERSITY OF CALIFORNIA BERKELEY,Berkeley,California,United states,7/11/2019,
4018,Data Scientist,GLOBALLOGIC,Manhattan beach,California,United states,7/10/2019,
4019,Data Scientist,KPMG,New york,New york,United states,7/11/2019,
4020,Data Scientist,TEXTRON SYSTEMS,New orleans,Louisiana,United states,7/10/2019,
4021,Data Scientist,​MARKESMAN GROUP,,Maryland,United states,7/10/2019,
4022,Data Scientist,AMAZON WEB SERVICES,Seattle,Washington,United states,7/11/2019,
4023,Data Scientist,AMAZON WEB SERVICES,New york,New york,United states,7/8/2019,
4024,Data Scientist,CIMPRESS/VISTAPRINT,Waltham,Massachusetts,United states,7/8/2019,
4025,Data Scientist,WAKE FOREST UNIVERSITY,Salem,North carolina,United states,7/8/2019,
4026,Data Scientist,RISIRISA,New york,New york,United states,7/6/2019,
4027,Data Scientist,UNIVERSITY OF MARYLAND MEDICAL SYSTEM,Linthicum,Maryland,United states,7/11/2019,
4028,Data Scientist,CVENT,Atlanta,Georgia,United states,7/10/2019,
4029,Data Scientist,PROTECT MY CAR,Saint petersburg,Florida,United states,7/11/2019,
4030,Data Scientist,GEHA,,Missouri,United states,7/10/2019,
4031,Data Scientist,AUTOMATIC LABS,San francisco,California,United states,7/8/2019,
4032,Data Scientist,COMCAST,Philadelphia,Pennsylvania,United states,7/10/2019,
4033,Data Scientist,HARRIS CORPORATION,Melbourne,Florida,United states,7/10/2019,
4034,Data Scientist,KNOWBE4,Clearwater,Florida,United states,7/11/2019,
4035,Data Scientist,AMAZON.COM SERVICES,Seattle,Washington,United states,7/10/2019,
4036,Data Scientist,AMAZON.COM SERVICES,Seattle,Washington,United states,7/11/2019,
4037,Data Scientist,AUTOCAR PARTS,Rolling meadows,Illinois,United states,7/9/2019,
4038,Data Scientist,QUALIS CORPORATION,Orlando,Florida,United states,7/11/2019,
4039,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM CACI CACI,Aurora,Colorado,United states,7/5/2019,
4040,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM CHILDREN'S HOSPITAL OF PHILADELPHIA CHILDREN'S HOSPITAL OF PHILADELPHIA,Philadelphia,Pennsylvania,United states,7/5/2019,
4041,Data Scientist,COMPANY INFO FOLLOW GET JOB UPDATES FROM KPMG KPMG,Washington,District of columbia,United states,7/11/2019,
